external_gene_name,gene,HU_No_Ex_vs_NL_No_Ex_log2FoldChange,HU_No_Ex_vs_NL_No_Ex_pvalue,HU_No_Ex_vs_NL_No_Ex_padj,HU_Ex_vs_NL_Ex_log2FoldChange,HU_Ex_vs_NL_Ex_pvalue,HU_Ex_vs_NL_Ex_padj,HU_No_Ex_vs_HU_Ex_log2FoldChange,HU_No_Ex_vs_HU_Ex_pvalue,HU_No_Ex_vs_HU_Ex_padj,NL_No_Ex_vs_NL_Ex_log2FoldChange,NL_No_Ex_vs_NL_Ex_pvalue,NL_No_Ex_vs_NL_Ex_padj,
Gm16576,ENSMUSG00000087543,1.149242996,0.084786883,0.350537267,0.481610771,0.470496368,1,0.541527387,0.416465537,0.909327766,-0.126104837,0.850198643,1,0
Slit2,ENSMUSG00000031558,-0.136949706,0.787276155,0.937350509,-0.870103135,0.086631641,0.962016865,0.375263389,0.461135749,0.925033514,-0.35789004,0.479487373,1,0
Nmrk1,ENSMUSG00000037847,0.406253587,0.304144648,0.645510928,-0.441706065,0.264212659,0.976047576,0.429241027,0.278720265,0.831956464,-0.418718625,0.288750314,1,0
Tha1,ENSMUSG00000017713,-0.082710869,0.831735333,0.952345188,0.390533895,0.313124845,0.984939439,-0.687460701,0.077013624,0.638045179,-0.214215937,0.580556242,1,0
Inka1,ENSMUSG00000042106,-0.903903689,0.055988792,0.28501376,0.165899708,0.723781435,1,-1.199733736,0.011208858,0.338023278,-0.129930339,0.781904282,1,0
Fkbpl,ENSMUSG00000033739,0.167150867,0.634016215,0.873825272,-0.196323467,0.575009833,1,-0.025770824,0.941554571,0.997080014,-0.389245158,0.265726969,1,0
Rfc3,ENSMUSG00000033970,-0.080831285,0.8810728,0.969178955,0.979426457,0.070316624,0.962016865,-0.352663709,0.514010394,0.940553702,0.707594033,0.190934782,1,0
Csrnp1,ENSMUSG00000032515,-0.146273239,0.752646554,0.922625232,0.45704906,0.323867074,0.988173535,-0.511907064,0.270037495,0.827063886,0.091415235,0.843584276,1,0
Fam161a,ENSMUSG00000049811,-0.439826829,0.280469844,0.623838408,-0.713361842,0.079615441,0.962016865,0.014912891,0.970940915,1,-0.258622122,0.523194993,1,0
Tstd3,ENSMUSG00000028251,0.575270615,0.291835869,0.634082281,0.598409171,0.272579098,0.976299843,-0.160709636,0.768158051,0.980337312,-0.137571079,0.801068433,1,0
Snrpf,ENSMUSG00000020018,0.45549133,0.156147515,0.475711391,0.574227933,0.073641514,0.962016865,-0.138347579,0.666044103,0.968819509,-0.019610977,0.951380939,1,0
2610021A01Rik,ENSMUSG00000091474,-0.071926847,0.873521297,0.966972276,-0.128043009,0.776317716,1,-0.263992876,0.559302997,0.953852625,-0.320109038,0.47722041,1,0
Lurap1,ENSMUSG00000028701,0.032032137,0.948281302,0.989904547,-0.0803283,0.870553439,1,-0.19045294,0.699873737,0.972133914,-0.302813377,0.538834275,1,0
Timm8a1,ENSMUSG00000048007,-0.584331401,0.319496548,0.661433012,0.321551287,0.582769909,1,-0.861770324,0.1421295,0.728130749,0.044112364,0.939916492,1,0
Pin4,ENSMUSG00000079480,0.299095226,0.485109036,0.789280668,0.106997522,0.802631981,1,-0.01032728,0.980773091,1,-0.202424985,0.636246251,1,0
Gsdme,ENSMUSG00000029821,1.824278536,0.002286809,0.051003808,0.956427205,0.110281406,0.962016865,0.731638712,0.22024249,0.794289957,-0.136212618,0.820457142,1,0
C130021I20Rik,ENSMUSG00000052951,-0.350863038,0.521283832,0.813314533,0.43055684,0.430329915,1,-0.663297022,0.225374536,0.796838667,0.118122856,0.828689956,1,0
Rita1,ENSMUSG00000029600,-0.090810503,0.82354442,0.951205367,-0.514350645,0.206090345,0.967822701,0.088543122,0.828388934,0.986371463,-0.334997019,0.40880542,1,0
Zkscan6,ENSMUSG00000018347,-0.016137847,0.972532217,0.996400642,-0.366881946,0.4335228,1,0.097496764,0.835531686,0.987332241,-0.253247335,0.588038001,1,0
Cav3,ENSMUSG00000062694,4.084720324,3.46E-05,0.005742342,3.138565799,0.001464128,0.385065722,0.665539501,0.497311823,0.934365234,-0.280615023,0.777318692,1,0
Tfpi,ENSMUSG00000027082,0.27313389,0.590173154,0.850756757,-0.641828471,0.205938768,0.967822701,0.471678143,0.353362697,0.879463901,-0.443284218,0.381332597,1,0
Gar1,ENSMUSG00000028010,0.189841878,0.682462617,0.895239185,0.59272048,0.201799124,0.967822701,-0.164811074,0.722464424,0.973556369,0.238067528,0.608173892,1,0
Gm7993,ENSMUSG00000107092,0.140067393,0.894931059,0.974454397,1.579371751,0.136789583,0.962016865,-0.42955389,0.685423341,0.970751507,1.009750468,0.341547368,1,0
Zbed4,ENSMUSG00000034333,1.233924243,0.017718359,0.155215246,0.78872306,0.130387361,0.962016865,0.504482821,0.331649407,0.869875873,0.059281638,0.90960005,1,0
Gm13680,ENSMUSG00000081400,0.410881449,0.332537573,0.671970222,0.41678389,0.32661617,0.988173535,0.155532722,0.713891225,0.973276298,0.161435162,0.703846166,1,0
5830417I10Rik,ENSMUSG00000078684,0.344647567,0.428250647,0.748624547,-0.296533804,0.495702156,1,0.328965099,0.450345443,0.92149309,-0.312216272,0.47242563,1,0
Unkl,ENSMUSG00000015127,-0.603836725,0.167203115,0.492286062,-0.7840899,0.071315406,0.962016865,-0.393818695,0.369007418,0.888624066,-0.574071871,0.185452136,1,0
Pgap1,ENSMUSG00000073678,0.204017304,0.585268888,0.848475562,-0.286398446,0.442510105,1,0.026015167,0.944587857,0.997080014,-0.464400583,0.212501057,1,0
Nepro,ENSMUSG00000036208,0.08982759,0.854237399,0.961178298,-0.394458756,0.419568157,1,0.142604826,0.770914591,0.98059888,-0.34168152,0.483727382,1,0
Pcdhb17,ENSMUSG00000046387,-0.22736026,0.647763456,0.879622958,-0.635322453,0.201281633,0.967822701,0.055523409,0.91138162,0.995015457,-0.352438785,0.477283897,1,0
Rsad2,ENSMUSG00000020641,-0.649805941,0.267297865,0.610130514,-1.015150382,0.082588172,0.962016865,-0.091845989,0.875741065,0.992227426,-0.457190431,0.433093182,1,0
Cep44,ENSMUSG00000038215,0.405020391,0.40547039,0.733177362,-0.160028356,0.742299516,1,0.201973654,0.678438085,0.970227199,-0.363075093,0.455391731,1,0
Gm7666,ENSMUSG00000067547,0.984175276,0.008438744,0.103788448,0.763495174,0.041219157,0.915023213,0.135652686,0.71569193,0.973276298,-0.085027416,0.820727061,1,0
Bag2,ENSMUSG00000042215,1.211049745,0.025340096,0.188860597,1.361246886,0.012176495,0.770139262,0.183851875,0.73374215,0.974419281,0.334049016,0.539211046,1,0
Ifit1,ENSMUSG00000034459,-1.052835945,0.051174223,0.270296366,-0.766831675,0.152137312,0.962016865,-1.034079526,0.055748062,0.595142794,-0.748075256,0.161906002,1,0
Acan,ENSMUSG00000030607,-0.60436182,0.696089565,0.900686628,4.537571174,0.003506142,0.530708085,-1.860395274,0.229099924,0.798625037,3.281537719,0.034785847,1,0
Fndc4,ENSMUSG00000038552,-0.264751557,0.651620913,0.880898704,1.118857882,0.056433169,0.962016865,-0.715310526,0.222405274,0.796076266,0.668298913,0.254609267,1,0
Reno1,ENSMUSG00000075389,0.21601334,0.584886172,0.848392396,0.328158631,0.405558421,1,-0.268012377,0.497615277,0.934492575,-0.155867086,0.693014136,1,0
Endou,ENSMUSG00000022468,0.265047242,0.598247794,0.855075677,-1.489964922,0.003242898,0.530708085,1.349162034,0.00777181,0.282240996,-0.40585013,0.419099091,1,0
Papln,ENSMUSG00000021223,-1.106682989,0.057387328,0.288497215,-1.444732565,0.013052654,0.770139262,0.082497892,0.887921264,0.992623792,-0.255551683,0.65893936,1,0
Pacc1,ENSMUSG00000026627,0.539172921,0.109393875,0.397280335,-0.117949977,0.726345609,1,0.334209603,0.321643766,0.863607433,-0.322913295,0.337361858,1,0
Tmem117,ENSMUSG00000063296,2.22117563,0.004718493,0.075040484,1.036773539,0.187567419,0.964658317,0.955938466,0.223155237,0.796283193,-0.228463625,0.771895363,1,0
Lmnb1,ENSMUSG00000024590,-0.361621461,0.422901397,0.744499101,0.8322195,0.064676289,0.962016865,-0.773708328,0.086344012,0.659683653,0.420132634,0.351092946,1,0
Sdk2,ENSMUSG00000041592,-0.895987162,0.118657361,0.413228201,0.873432288,0.127124061,0.962016865,-1.208406171,0.035347793,0.525410084,0.561013279,0.32710799,1,0
2700049A03Rik,ENSMUSG00000034601,-0.149301207,0.729801433,0.912289621,-0.128039007,0.76640053,1,-0.281894452,0.514768628,0.940553702,-0.260632252,0.544918335,1,0
Enox1,ENSMUSG00000022012,-0.6321396,0.15438195,0.474662497,-0.196191856,0.65634227,1,-0.751235516,0.090874175,0.667748834,-0.315287773,0.474095797,1,0
Adamts16,ENSMUSG00000049538,0.03736352,0.943386268,0.98824644,1.838334904,0.000490094,0.211168054,-0.872019837,0.096973141,0.671019347,0.928951548,0.078548701,1,0
4930412C18Rik,ENSMUSG00000085558,-0.195432773,0.721510081,0.910490394,-0.934561336,0.08858665,0.962016865,0.426301509,0.438480304,0.91560699,-0.312827054,0.567288894,1,0
Cthrc1,ENSMUSG00000054196,-1.249443967,0.110545436,0.399335365,1.954343483,0.01228773,0.770139262,-2.304585095,0.003224391,0.19444783,0.899202356,0.249671109,1,0
Zfp760,ENSMUSG00000067928,-0.462685674,0.255418622,0.596919944,-0.627229237,0.121728382,0.962016865,-0.202129934,0.620557808,0.963511731,-0.366673497,0.363884306,1,0
Immp2l,ENSMUSG00000056899,0.17829327,0.7218627,0.910490394,0.749285071,0.133343452,0.962016865,-0.758666857,0.129096952,0.711571786,-0.187675056,0.707485729,1,0
Pm20d2,ENSMUSG00000054659,1.591234807,0.050068388,0.267272711,0.814697024,0.316660405,0.985989998,1.004246015,0.216073031,0.791626814,0.227708232,0.779650545,1,0
Etaa1,ENSMUSG00000016984,-0.280022124,0.458116751,0.769983089,-0.912077802,0.015255218,0.802992093,-0.005642558,0.988127146,1,-0.637698236,0.08829669,1,0
Pctp,ENSMUSG00000020553,-0.025850443,0.949060183,0.990314064,0.480597691,0.233014135,0.974532838,-0.604218402,0.134917364,0.715368617,-0.097770267,0.808515145,1,0
Lpar4,ENSMUSG00000049929,-1.171908021,0.02035686,0.167602793,-1.060613239,0.034834102,0.915023213,-0.49398846,0.330124277,0.868534669,-0.382693678,0.444519151,1,0
Nup210,ENSMUSG00000030091,2.111174739,0.007815594,0.099380078,1.450045627,0.067802512,0.962016865,0.449863456,0.569961609,0.955986646,-0.211265656,0.790642822,1,0
Syp,ENSMUSG00000031144,-0.185407887,0.68503374,0.896303505,-0.706105824,0.121972253,0.962016865,0.099957813,0.827442892,0.986316951,-0.420740123,0.355246049,1,0
Gm45855,ENSMUSG00000110686,0.662938102,0.059583756,0.293099192,0.726815868,0.038749687,0.915023213,-0.136190723,0.697796935,0.972133914,-0.072312957,0.837604719,1,0
Mix23,ENSMUSG00000075229,0.550554444,0.425185977,0.746469057,0.658012715,0.340861504,0.988173535,0.050818747,0.941305181,0.997080014,0.158277018,0.818837858,1,0
Gm11560,ENSMUSG00000086688,0.502817247,0.176553849,0.503733274,0.36110153,0.332416687,0.988173535,0.131914572,0.722891752,0.973556369,-0.009801146,0.97901436,1,0
Dph5,ENSMUSG00000033554,0.809258967,0.012500847,0.128904649,0.186523854,0.565554929,1,0.389186656,0.229375304,0.799022832,-0.233548457,0.472138355,1,0
Otub2,ENSMUSG00000021203,1.28053771,0.023408415,0.180401525,-0.283278664,0.617130343,1,1.271692762,0.024565063,0.459638901,-0.292123611,0.605723877,1,0
Dnm3,ENSMUSG00000040265,0.423141218,0.472712166,0.780900466,0.006676037,0.990956215,1,0.08652673,0.883266189,0.992623792,-0.329938451,0.575334792,1,0
9430015G10Rik,ENSMUSG00000059939,0.008301787,0.985723986,1,0.593399767,0.200681331,0.967822701,-0.369566239,0.425668446,0.912242912,0.215531741,0.64212624,1,0
Ccdc167,ENSMUSG00000024018,0.007096699,0.983669511,0.999334053,-0.621019585,0.072976587,0.962016865,0.20513625,0.555960724,0.953827744,-0.422980035,0.219781824,1,0
Rpl36a-ps2,ENSMUSG00000105388,0.146901297,0.61015371,0.861094712,0.426280282,0.136862625,0.962016865,-0.390352682,0.174630985,0.753431384,-0.110973697,0.699129763,1,0
Zcchc10,ENSMUSG00000018239,0.311809747,0.327133939,0.66790001,-0.642811511,0.044386053,0.933931884,0.648097325,0.043193522,0.558108415,-0.306523933,0.334159511,1,0
Sclt1,ENSMUSG00000059834,0.032452422,0.927667552,0.983675391,0.188243485,0.596902871,1,-0.363889817,0.308568005,0.854563924,-0.208098754,0.558911241,1,0
Smim26,ENSMUSG00000074754,0.768134858,0.13486965,0.443417947,0.845154697,0.100200364,0.962016865,-0.012732108,0.980199093,1,0.06428773,0.900632894,1,0
Sync,ENSMUSG00000001333,1.573091964,0.016483527,0.149889755,0.374287163,0.568999932,1,1.037207508,0.113675027,0.690253512,-0.161597293,0.80585842,1,0
Zfp688,ENSMUSG00000045251,-0.834887295,0.087915478,0.356971323,0.356743967,0.46322677,1,-1.087759183,0.026242388,0.475135946,0.103872079,0.830814097,1,0
Hirip3,ENSMUSG00000042606,-0.032425791,0.939942438,0.987283633,0.44147619,0.304189564,0.983344957,-0.396109353,0.357352944,0.881826171,0.077792627,0.856332633,1,0
2310015A10Rik,ENSMUSG00000097729,0.890896306,0.067438891,0.311839657,0.274984154,0.572911386,1,0.434271179,0.372487902,0.890069081,-0.181640973,0.709719512,1,0
Thtpa,ENSMUSG00000045691,0.353226276,0.343467715,0.682901869,-0.312194676,0.402373389,1,0.283038649,0.448750694,0.920775195,-0.382382302,0.304032919,1,0
Prtn3,ENSMUSG00000057729,-0.119067197,0.807277105,0.944289922,-0.837079641,0.086064432,0.962016865,0.191323007,0.695966368,0.972133914,-0.526689438,0.278633144,1,0
Pcbd1,ENSMUSG00000020098,-0.739102016,0.196387222,0.531805447,1.667861882,0.00351872,0.530708085,-1.430271348,0.012354777,0.35175655,0.976692549,0.087682894,1,0
Napb,ENSMUSG00000027438,1.585774539,0.004462112,0.073443979,0.739448361,0.186192979,0.964658317,0.877655434,0.115070928,0.692925513,0.031329256,0.95539319,1,0
Armh4,ENSMUSG00000036242,0.024626708,0.948761236,0.990174979,0.640294928,0.09459189,0.962016865,-0.37466681,0.328101696,0.868182053,0.24100141,0.529331879,1,0
Helq,ENSMUSG00000035266,0.462789047,0.341977845,0.681750607,0.30415465,0.532401695,1,0.082445965,0.865553483,0.99209571,-0.076188432,0.875736965,1,0
1600020E01Rik,ENSMUSG00000097048,0.040657848,0.933651064,0.985703915,-0.39243782,0.421691957,1,0.197476481,0.686621006,0.970751507,-0.235619187,0.628732945,1,0
Racgap1,ENSMUSG00000023015,-0.589750781,0.288379895,0.63108623,1.268196391,0.022367883,0.859529415,-1.022653815,0.065568612,0.616745451,0.835293357,0.132556196,1,0
Zfp697,ENSMUSG00000050064,-1.350348919,0.074054702,0.327023136,-0.477384045,0.525410985,1,-1.378303499,0.068412725,0.625336097,-0.505338625,0.501216522,1,0
Rtraf-ps,ENSMUSG00000074479,-0.083999847,0.826625748,0.951676864,0.740122777,0.053392719,0.962016865,-0.50951663,0.183806968,0.758570994,0.314605994,0.411768196,1,0
Tmem35b,ENSMUSG00000070737,-0.192760654,0.664652026,0.886902265,-0.308373232,0.486293702,1,-0.294566707,0.508223128,0.938947041,-0.410179286,0.35379286,1,0
Exo5,ENSMUSG00000028629,-0.207343326,0.61443516,0.863426284,0.192706687,0.638117029,1,-0.543801142,0.186472655,0.761898244,-0.14375113,0.725679522,1,0
Sfxn4,ENSMUSG00000063698,-0.048870446,0.925168949,0.983339272,-0.710504255,0.171178461,0.962016865,0.014381837,0.977986541,1,-0.647251972,0.211753094,1,0
Zfp111,ENSMUSG00000087598,-0.517348627,0.210939852,0.550432688,-0.447042366,0.276536182,0.9789613,-0.495991457,0.231396172,0.799604527,-0.425685196,0.299076969,1,0
Tubd1,ENSMUSG00000020513,0.325480508,0.510182402,0.80700571,0.465633657,0.345537865,0.988173535,-0.256653099,0.603251023,0.962079529,-0.116499949,0.813582892,1,0
4931414P19Rik,ENSMUSG00000022179,-0.16472283,0.563062512,0.838238463,-0.252443525,0.372380537,0.995916304,-0.201003075,0.482051519,0.929672814,-0.288723769,0.305757119,1,0
9230112E08Rik,ENSMUSG00000070461,0.487543912,0.279774219,0.622865391,0.622651176,0.168007287,0.962016865,0.004461525,0.992103875,1,0.13956879,0.757440623,1,0
Med7,ENSMUSG00000020397,-0.041305052,0.925526856,0.983339272,-0.29295368,0.506918165,1,0.016258736,0.970711577,1,-0.235389892,0.593077364,1,0
C2,ENSMUSG00000024371,-0.293835568,0.507152641,0.804232504,-0.240918916,0.584757285,1,-0.430089954,0.332153592,0.870436498,-0.377173303,0.391750834,1,0
Gm5854,ENSMUSG00000115584,0.465447903,0.378246758,0.711872467,0.542229434,0.304065629,0.983344957,-0.247875193,0.638476526,0.968232384,-0.171093662,0.746018864,1,0
Kcnma1,ENSMUSG00000063142,1.922156616,0.002394422,0.051793462,2.332524498,0.000240644,0.152290118,0.017464568,0.977899504,1,0.42783245,0.502355141,1,0
Ptpn7,ENSMUSG00000031506,-0.650956175,0.201787247,0.538826262,1.362797465,0.007454117,0.703852929,-1.187443609,0.019821485,0.424297129,0.826310032,0.10488853,1,0
Ifit3b,ENSMUSG00000062488,-0.203612357,0.694230171,0.900074863,-0.916558177,0.075874794,0.962016865,-0.077204099,0.881747134,0.992623792,-0.79014992,0.125153581,1,0
Dph1,ENSMUSG00000078789,-0.312090004,0.39081644,0.721742575,0.675373123,0.062460334,0.962016865,-0.679534321,0.061669244,0.611184564,0.307928806,0.395694855,1,0
Fer1l5,ENSMUSG00000037432,1.023494983,0.018072305,0.156405852,-0.210352405,0.62792846,1,0.828411595,0.055926002,0.595869583,-0.405435792,0.3497686,1,0
Itga10,ENSMUSG00000090210,-0.63864275,0.304376542,0.645621025,1.498057592,0.015735605,0.806804483,-1.491854453,0.016321077,0.394406468,0.644845889,0.299034126,1,0
Gm11703,ENSMUSG00000083394,0.242248839,0.619848169,0.866359081,0.384952037,0.429690461,1,-0.299914061,0.538801069,0.947998657,-0.157210863,0.747252758,1,0
Zfp524,ENSMUSG00000051184,-0.272185588,0.431942765,0.75090622,0.681208718,0.04704933,0.941091838,-0.981334463,0.004501067,0.224898149,-0.027940156,0.93525342,1,0
Polg2,ENSMUSG00000020718,-0.903579783,0.010596896,0.117635756,-0.595244228,0.088253577,0.962016865,-0.680240677,0.055462773,0.595142794,-0.371905122,0.28456021,1,0
Zfp30,ENSMUSG00000047473,0.103868448,0.833863805,0.953321374,-0.180837407,0.71469275,1,0.000690906,0.998887957,1,-0.28401495,0.565470716,1,0
Cd52,ENSMUSG00000000682,-0.780436841,0.047009703,0.259138639,0.265780764,0.493361424,1,-1.210989049,0.00204696,0.154324402,-0.164771444,0.67123201,1,0
Polr3g,ENSMUSG00000035834,0.492476498,0.351608824,0.690283493,0.588232215,0.26645149,0.976047576,0.059534719,0.910319638,0.994811567,0.155290436,0.769300725,1,0
Gbp11,ENSMUSG00000092021,-0.002185826,0.997598221,1,0.352530827,0.627218814,1,-0.264974516,0.715225609,0.973276298,0.089742137,0.90159336,1,0
Ddb2,ENSMUSG00000002109,0.652772469,0.13532402,0.444356404,-0.269911924,0.537908281,1,0.641145056,0.14325552,0.729857796,-0.281539337,0.519669419,1,0
Jrk,ENSMUSG00000046380,0.855075618,0.011324207,0.121888168,0.095124934,0.778711464,1,0.498770681,0.139590116,0.723149466,-0.261180003,0.440420181,1,0
Ak4,ENSMUSG00000028527,1.365190902,0.031533628,0.209877712,2.035139614,0.001423464,0.379296866,0.153863884,0.80812867,0.983639568,0.823812597,0.197523042,1,0
Serf1,ENSMUSG00000021643,0.168314436,0.644054915,0.878841607,-0.568996428,0.117347909,0.962016865,0.156052687,0.669284153,0.969089565,-0.581258177,0.108610237,1,0
Vcpkmt,ENSMUSG00000049882,1.02111073,0.02646188,0.192970488,0.480923243,0.296959395,0.982391778,0.46618418,0.310441138,0.855312757,-0.074003307,0.87262513,1,0
Frat1,ENSMUSG00000067199,0.496067795,0.353368002,0.691239774,-0.04898444,0.926930336,1,0.146102448,0.784595327,0.98152069,-0.398949787,0.455116456,1,0
Ikbke,ENSMUSG00000042349,-0.637552038,0.21779427,0.55728979,0.134243773,0.793969248,1,-1.001497755,0.052866008,0.590645237,-0.229701945,0.654985123,1,0
Gm5424,ENSMUSG00000046687,0.65880865,0.163505786,0.487202686,0.39868562,0.398724439,1,0.011527226,0.980522312,1,-0.248595804,0.599255258,1,0
Mphosph9,ENSMUSG00000038126,0.682206944,0.137993715,0.449011667,-0.372901305,0.418728091,1,0.735641484,0.110547321,0.684984211,-0.319466765,0.487441616,1,0
Dhx58,ENSMUSG00000017830,-0.380830469,0.5883862,0.850034918,-0.291529976,0.677837628,1,-0.585948418,0.40518489,0.904106051,-0.496647925,0.478994174,1,0
Ppargc1b,ENSMUSG00000033871,-0.03598575,0.954035775,0.991187584,-0.601101453,0.334958049,0.988173535,-0.010841286,0.986160488,1,-0.57595699,0.355046817,1,0
Ccdc191,ENSMUSG00000022701,0.422122782,0.300044573,0.64128716,-0.434585109,0.286221949,0.982010637,0.408549144,0.31704264,0.860048887,-0.448158747,0.270257403,1,0
Bcdin3d,ENSMUSG00000037525,0.900922937,0.010041996,0.11418711,0.203853369,0.56130161,1,0.483840359,0.166535254,0.745824385,-0.213229209,0.543681757,1,0
Zfp959,ENSMUSG00000003198,-0.326490523,0.411612858,0.73744048,0.272894068,0.489586067,1,-0.733183884,0.06512344,0.615556471,-0.133799293,0.734859655,1,0
Traf3ip1,ENSMUSG00000034292,0.205256482,0.586784901,0.849313959,-0.145762945,0.698083527,1,-0.173858577,0.645187658,0.968819509,-0.524878004,0.162555449,1,0
1700052K11Rik,ENSMUSG00000099681,0.545140405,0.248060188,0.589298527,-0.224779302,0.634580287,1,0.557948246,0.238007439,0.807990672,-0.211971461,0.653392066,1,0
Mpg,ENSMUSG00000020287,-0.765651618,0.10885053,0.396283551,0.246655523,0.602751705,1,-1.08253435,0.023411299,0.45631454,-0.070227209,0.882183302,1,0
Rpsa-ps2,ENSMUSG00000045055,0.422947467,0.346484527,0.68585501,0.994575633,0.027162549,0.872610853,-0.194771971,0.664236004,0.968819509,0.376856194,0.403121228,1,0
Mdga1,ENSMUSG00000043557,1.55733343,0.007751664,0.098793779,1.575739335,0.007140958,0.694365538,0.070044234,0.904326379,0.994141939,0.088450139,0.880399115,1,0
Cebpzos,ENSMUSG00000062691,1.045560874,0.073450187,0.325775106,0.588942443,0.313600552,0.984939439,0.291009492,0.617877859,0.963426928,-0.165608938,0.777180025,1,0
Slc22a15,ENSMUSG00000033147,-0.655031138,0.245740024,0.587596915,-0.320303408,0.568172157,1,-0.787848764,0.162980957,0.74285108,-0.453121034,0.419090147,1,0
Ttc32,ENSMUSG00000066637,0.640145612,0.244608816,0.58703288,0.572975085,0.297369606,0.982391778,-0.098420318,0.857839871,0.990920486,-0.165590845,0.76358671,1,0
Gdf5,ENSMUSG00000038259,0.557422223,0.388383489,0.719695435,-1.070377768,0.098681246,0.962016865,1.191402243,0.066169211,0.618016491,-0.436397748,0.499330916,1,0
